essay_id,total_segments,unannotated_segments,start_min,end_max,text_length,annotated_segments,partition_status,order_valid_heuristic,start_order_matches_type_num_order,annotated_overlap_pairs,duplicate_annotations,missing_key_discourse_types,has_no_annotations
2021004603,13,2,0,1104,1108,11,does_not_end_at_last_char,True,False,0,0,Concluding Statement|Counterclaim|Rebuttal,False
2021004662,10,1,0,2698,2746,9,does_not_end_at_last_char,True,False,0,0,,False
2021004697,5,1,0,851,853,4,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2021004701,5,1,0,868,870,4,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2021004719,8,0,0,1943,1969,8,does_not_end_at_last_char,True,False,0,0,Lead|Rebuttal,False
2021004751,9,1,0,1502,1541,8,does_not_end_at_last_char,True,False,0,0,Concluding Statement|Counterclaim|Rebuttal,False
2021004760,10,2,0,1707,1746,8,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2021004786,4,0,0,1028,1029,4,complete_partition,True,False,0,0,Concluding Statement|Counterclaim|Rebuttal,False
2021004794,10,1,0,1958,1964,9,does_not_end_at_last_char,False,False,0,0,Counterclaim|Rebuttal,False
2021004816,11,1,0,1670,1701,10,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2021004824,11,1,0,1484,1521,10,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2021004875,10,1,0,1591,1632,9,does_not_end_at_last_char,True,False,0,0,Lead|Rebuttal,False
2021004883,18,7,0,1249,1277,11,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2021004891,5,0,0,1075,1078,5,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2021004913,8,2,0,1097,1129,6,does_not_end_at_last_char,True,False,0,0,Lead|Rebuttal,False
2021004948,9,2,0,809,982,7,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2021004956,14,3,0,2200,2206,11,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2021004964,8,0,0,1225,1227,8,does_not_end_at_last_char,True,False,0,0,Lead,False
2021004972,7,1,0,1129,1158,6,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2021004999,7,0,0,1193,1196,7,does_not_end_at_last_char,False,False,0,0,Concluding Statement|Counterclaim|Rebuttal,False
2021005006,11,5,0,1597,1598,6,complete_partition,False,False,0,0,Concluding Statement|Lead,False
2021005014,13,2,0,1687,1746,11,does_not_end_at_last_char,False,False,0,0,Concluding Statement,False
2021005022,8,1,0,1390,1392,7,does_not_end_at_last_char,True,False,0,0,Concluding Statement|Lead|Rebuttal,False
2021005065,10,2,0,1946,1986,8,does_not_end_at_last_char,True,False,0,0,Lead,False
2021005073,3,0,0,1190,1190,3,does_not_end_at_last_char,True,False,0,0,Claim|Counterclaim|Lead|Rebuttal,False
2021005081,7,1,0,890,893,6,does_not_end_at_last_char,True,False,0,0,Concluding Statement|Counterclaim|Lead|Rebuttal,False
2021005103,10,1,0,1040,1045,9,does_not_end_at_last_char,True,False,0,0,Lead,False
2021005111,6,0,0,1327,1332,6,does_not_end_at_last_char,False,False,0,0,Concluding Statement|Counterclaim|Rebuttal,False
2021005120,6,1,0,2094,2101,5,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
2021005138,8,2,0,1535,1538,6,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2021005146,11,2,0,1045,1074,9,does_not_end_at_last_char,True,False,0,0,,False
2021005154,15,1,0,1854,1885,14,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
2021005162,14,3,0,1550,1595,11,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2021005171,8,0,0,1701,1703,8,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2021005197,5,2,0,1132,1147,3,does_not_end_at_last_char,True,False,0,0,Concluding Statement|Counterclaim|Lead|Rebuttal,False
2021005201,12,2,0,1382,1419,10,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2021005219,14,5,0,1302,1303,9,complete_partition,True,False,0,0,Counterclaim|Rebuttal,False
2021005227,9,1,0,1155,1191,8,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2021005235,10,1,0,2619,2622,9,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
2021005243,8,1,0,1083,1113,7,does_not_end_at_last_char,True,False,0,0,Concluding Statement|Counterclaim|Lead|Rebuttal,False
2021005251,13,1,0,2211,2226,12,does_not_end_at_last_char,True,False,0,0,Lead,False
2021005278,12,0,0,1828,1851,12,does_not_end_at_last_char,True,False,0,0,,False
2021005286,13,2,0,1846,1875,11,does_not_end_at_last_char,True,False,0,0,Lead,False
2021005294,8,2,0,867,921,6,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2021005308,4,0,0,898,898,4,does_not_end_at_last_char,True,False,0,0,Concluding Statement|Counterclaim|Lead|Rebuttal,False
2021005316,26,9,0,2167,2174,17,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead,False
2021005324,10,1,0,2279,2303,9,does_not_end_at_last_char,True,False,0,0,,False
2021005332,7,0,0,970,970,7,does_not_end_at_last_char,True,False,0,0,Lead,False
2021005341,8,1,0,1071,1096,7,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
2021005430,5,0,0,1245,1247,5,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2021005456,10,2,0,2163,2260,8,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2021005464,6,2,0,675,1028,4,does_not_end_at_last_char,True,False,0,0,Concluding Statement|Counterclaim|Lead|Rebuttal,False
2021005545,11,1,0,1619,1621,10,does_not_end_at_last_char,True,False,0,0,Lead,False
2021005553,6,1,0,950,1036,5,does_not_end_at_last_char,False,False,0,0,Concluding Statement|Counterclaim|Rebuttal,False
2021005570,7,1,0,838,879,6,does_not_end_at_last_char,True,False,0,0,Concluding Statement|Counterclaim|Rebuttal,False
2021005588,13,4,0,1081,1104,9,does_not_end_at_last_char,False,False,0,0,Counterclaim|Rebuttal,False
2021005600,6,0,0,1343,1345,6,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2021005634,9,2,0,2275,2351,7,does_not_end_at_last_char,False,False,0,0,Rebuttal,False
2021005651,8,1,0,1027,1053,7,does_not_end_at_last_char,True,False,0,0,Concluding Statement|Counterclaim|Lead|Rebuttal,False
2021005669,7,1,0,945,974,6,does_not_end_at_last_char,True,False,0,0,Lead,False
2021005677,5,1,0,1001,1003,4,does_not_end_at_last_char,True,False,0,0,Claim|Concluding Statement|Rebuttal,False
2021005685,8,0,0,1814,1819,8,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2021005707,8,3,0,950,950,5,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2021005723,6,1,0,847,848,5,complete_partition,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2021005731,10,2,0,1959,1960,8,complete_partition,True,False,0,0,Concluding Statement|Counterclaim|Lead|Rebuttal,False
2021005774,17,1,0,2709,2745,16,does_not_end_at_last_char,True,False,0,0,Lead,False
2021005839,5,0,0,1159,1159,5,does_not_end_at_last_char,True,False,0,0,Concluding Statement|Counterclaim|Lead|Rebuttal,False
2021005847,14,1,0,2087,2194,13,does_not_end_at_last_char,True,False,0,0,,False
2021005855,8,1,0,1290,1311,7,does_not_end_at_last_char,True,False,0,0,Lead,False
2021005863,6,1,0,2019,2022,5,does_not_end_at_last_char,False,False,0,0,Counterclaim|Rebuttal,False
2021005901,19,5,0,2633,2671,14,does_not_end_at_last_char,True,False,0,0,,False
2021005910,9,1,0,1667,1670,8,does_not_end_at_last_char,True,False,0,0,Lead,False
2021005928,10,1,0,1208,1296,9,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2021005952,9,1,0,1100,1122,8,does_not_end_at_last_char,True,False,0,0,Lead,False
2021005961,12,3,0,1565,1596,9,does_not_end_at_last_char,False,False,0,0,Rebuttal,False
2021005995,11,1,0,1952,1960,10,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2021006002,15,2,0,1856,1889,13,does_not_end_at_last_char,True,False,0,0,Lead,False
2021006029,9,1,0,1654,1658,8,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
2021006037,9,1,0,1612,1630,8,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
2021006061,14,2,0,1406,1406,12,does_not_end_at_last_char,True,False,0,0,Lead,False
2021006088,13,2,0,2992,2995,11,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2021006100,10,0,0,1236,1236,10,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2021006118,11,3,0,1648,1654,8,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2021006134,10,1,0,1281,1285,9,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2021006177,10,1,0,1390,1419,9,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2021006185,11,1,0,1700,1730,10,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
2021006207,13,2,0,1800,1804,11,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2021006223,9,1,0,1961,1966,8,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2021006231,13,1,0,2394,2426,12,does_not_end_at_last_char,True,False,0,0,,False
2021006266,15,1,0,1850,1876,14,does_not_end_at_last_char,True,False,0,0,Lead,False
2021006274,16,1,0,2639,2663,15,does_not_end_at_last_char,True,False,0,0,Lead,False
2021006304,9,0,0,1684,1690,9,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
2021006312,9,2,0,1658,1658,7,does_not_end_at_last_char,True,False,0,0,Lead,False
2021006321,16,2,0,1925,1931,14,does_not_end_at_last_char,True,False,0,0,,False
2021006339,14,2,0,1824,1843,12,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2021006355,12,4,0,913,920,8,does_not_end_at_last_char,True,False,0,0,Lead|Rebuttal,False
2021006371,13,2,0,3123,3154,11,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2021006380,9,2,0,1640,1670,7,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2021006398,8,1,0,1099,1126,7,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
2021006428,11,0,0,2218,2221,11,does_not_end_at_last_char,True,False,0,0,Lead,False
2021006436,6,1,0,1259,1260,5,complete_partition,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2021006444,9,1,0,1049,1051,8,does_not_end_at_last_char,True,False,0,0,Concluding Statement|Counterclaim|Lead|Rebuttal,False
2021006461,13,3,0,1941,1972,10,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2021006487,4,1,0,1018,1020,3,does_not_end_at_last_char,True,False,0,0,Concluding Statement|Counterclaim|Lead|Rebuttal,False
2021006495,5,1,0,896,897,4,complete_partition,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2021006517,7,0,0,1022,1022,7,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2021006525,15,1,0,2610,2641,14,does_not_end_at_last_char,True,False,0,0,,False
2021006541,9,1,0,1619,1655,8,does_not_end_at_last_char,True,False,0,0,Lead,False
2021006550,14,2,0,1670,1723,12,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
2021006576,8,1,0,1130,1162,7,does_not_end_at_last_char,True,False,0,0,Concluding Statement|Lead,False
2021006584,10,2,0,1292,1321,8,does_not_end_at_last_char,True,False,0,0,Lead,False
2021006606,9,1,0,1626,1655,8,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2021006614,15,4,0,1693,1698,11,does_not_end_at_last_char,True,False,0,0,Lead,False
2021006631,10,2,0,1315,1344,8,does_not_end_at_last_char,True,False,0,0,,False
2021006657,8,2,0,1140,1168,6,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2021006665,8,1,0,2086,2088,7,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
2021006673,8,0,0,885,887,8,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2021006681,10,1,0,1911,1940,9,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
2021006746,9,0,0,1653,1657,9,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2021006754,7,1,0,1305,1307,6,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2021006762,7,1,0,1491,1517,6,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2021006771,8,1,0,1576,1579,7,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
2021006789,12,1,0,1273,1279,11,does_not_end_at_last_char,True,False,0,0,Lead,False
2021006801,10,1,0,1794,1847,9,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2021006827,9,1,0,1000,1004,8,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2021006851,8,3,0,817,833,5,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2021006860,7,1,0,923,947,6,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2021006894,7,2,0,931,959,5,does_not_end_at_last_char,True,False,0,0,Concluding Statement|Lead|Rebuttal,False
2021006908,11,1,0,2367,2441,10,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2021006983,10,1,0,1368,1505,9,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
2021007025,8,1,0,1895,1938,7,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
2021007033,14,3,0,1715,1746,11,does_not_end_at_last_char,True,False,0,0,Lead,False
2021007041,10,0,0,2184,2187,10,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2021007092,6,1,0,1013,1015,5,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2021007106,7,1,0,885,931,6,does_not_end_at_last_char,True,False,0,0,Concluding Statement|Lead|Rebuttal,False
2021007114,10,2,0,1067,1092,8,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2021007149,9,1,0,1317,1324,8,does_not_end_at_last_char,True,False,0,0,Lead,False
2021007157,12,1,0,1858,1895,11,does_not_end_at_last_char,True,False,0,0,Lead,False
2021007165,10,1,0,1681,1705,9,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2021007203,16,4,0,1768,1798,12,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2021007238,14,2,0,1957,1965,12,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2021007246,6,1,0,1134,1163,5,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2021007262,10,1,0,1959,1965,9,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2021007271,7,1,0,1282,1311,6,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2021007289,7,1,0,800,922,6,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2021007297,10,1,0,1434,1465,9,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
2021007301,6,0,0,796,797,6,complete_partition,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2021007319,10,4,0,1153,1185,6,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2021007327,10,2,0,1043,1064,8,does_not_end_at_last_char,True,False,0,0,Concluding Statement|Counterclaim|Lead|Rebuttal,False
2021007343,10,3,0,1344,1345,7,complete_partition,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2021007351,9,2,0,1347,1377,7,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2021007386,9,2,0,811,836,7,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
2021007432,13,2,0,2590,2599,11,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2021007467,10,1,0,1847,1853,9,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2021007475,7,1,0,1645,1650,6,does_not_end_at_last_char,True,False,0,0,Concluding Statement|Counterclaim|Rebuttal,False
2021007483,7,0,0,1148,1149,7,complete_partition,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2021007491,7,0,0,1192,1196,7,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2021007505,6,2,0,1008,1007,4,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2021007513,12,1,0,1738,1742,11,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
2021007521,13,4,0,1542,1571,9,does_not_end_at_last_char,True,False,0,0,,False
2021007564,12,2,0,1491,1620,10,does_not_end_at_last_char,True,False,0,0,Concluding Statement|Lead,False
2021007572,14,3,0,2236,2243,11,does_not_end_at_last_char,True,False,0,0,Concluding Statement|Counterclaim|Lead|Rebuttal,False
2021007599,7,1,0,802,806,6,does_not_end_at_last_char,True,False,0,0,Concluding Statement|Counterclaim|Lead|Rebuttal,False
2021007602,7,0,0,1108,1108,7,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2021007611,9,0,0,931,936,9,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
2021007696,12,0,0,2854,2861,12,does_not_end_at_last_char,True,False,0,0,Lead,False
2021007700,8,0,0,1575,1580,8,does_not_end_at_last_char,True,False,0,0,Concluding Statement|Lead|Rebuttal,False
2021007734,7,1,0,987,992,6,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2021007742,7,1,0,952,955,6,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2021007769,14,4,0,1372,1375,10,does_not_end_at_last_char,True,False,0,0,Concluding Statement|Lead|Rebuttal,False
2021007793,7,0,0,898,902,7,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2021007815,11,2,0,1817,1825,9,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2021007823,6,0,0,1405,1409,6,does_not_end_at_last_char,True,False,0,0,Lead|Rebuttal,False
2081000019,10,1,0,2193,2263,9,does_not_end_at_last_char,True,False,0,0,Concluding Statement|Counterclaim|Lead|Rebuttal,False
2081000035,14,3,0,2472,2476,11,does_not_end_at_last_char,True,False,0,0,Lead,False
2081000051,14,7,0,1358,1459,7,does_not_end_at_last_char,True,False,0,0,Concluding Statement|Counterclaim|Lead|Rebuttal,False
2081000060,12,1,0,834,835,11,complete_partition,True,False,0,0,Concluding Statement|Lead,False
2081000078,6,1,0,834,858,5,does_not_end_at_last_char,True,False,0,0,Concluding Statement|Counterclaim|Lead|Rebuttal,False
2081000086,10,1,0,2267,2270,9,does_not_end_at_last_char,True,False,0,0,Lead,False
2081000108,17,5,0,2233,2241,12,does_not_end_at_last_char,True,False,0,0,Lead,False
2081000116,7,1,0,1415,1508,6,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2081000124,16,5,0,1480,1570,11,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
2081000132,13,5,0,1556,1582,8,does_not_end_at_last_char,True,False,0,0,,False
2081000141,10,1,0,1846,1974,9,does_not_end_at_last_char,True,False,0,0,Concluding Statement|Counterclaim|Lead|Rebuttal,False
2081000175,17,2,0,2419,2469,15,does_not_end_at_last_char,False,False,0,0,,False
2081000191,8,1,0,1667,1698,7,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2081000221,6,1,0,1235,1414,5,does_not_end_at_last_char,True,False,0,0,Concluding Statement|Lead,False
2081000230,10,3,0,1108,1110,7,does_not_end_at_last_char,True,False,0,0,Concluding Statement|Counterclaim|Lead|Rebuttal,False
2081000248,11,3,0,1312,1315,8,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2081000256,14,3,0,1667,1739,11,does_not_end_at_last_char,True,False,0,0,Lead,False
2081000264,6,2,0,1074,1094,4,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2081000272,6,0,0,1124,1124,6,does_not_end_at_last_char,True,False,0,0,Lead|Rebuttal,False
2081000281,8,2,0,975,975,6,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2081000299,10,1,0,825,827,9,does_not_end_at_last_char,True,False,0,0,Lead,False
2081000311,9,0,0,2188,2190,9,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
2081000337,13,3,0,1479,1607,10,does_not_end_at_last_char,False,False,0,0,Counterclaim|Lead|Rebuttal,False
2081000361,9,3,0,1205,1293,6,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2081000370,9,1,0,1539,1542,8,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2081000396,7,2,0,1016,1018,5,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
2081000400,15,6,0,2164,2235,9,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
